#curie_map:
#  common_domain_model: https://w3id.org/finos/cdm/
#  fpml: http://www.fpml.org/coding-scheme/
#  isda: https://www.isda.org/specifications/
#  icma: https://www.icmagroup.org/market-practice-and-regulatory-policy/
#  iso: https://www.iso.org/standard/
#  ore: https://www.opensourcerisk.org/documentation/
#  createiq: https://www.isda.org/create-iq/
#  fis: https://www.fisglobal.com/
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
subject_id	subject_label	subject_source	predicate_id	object_id	object_label	object_source	mapping_justification	comment
common_domain_model:BusinessCenterEnum.MTVA	MTVA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MTVA	MTVA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.MUPL	MUPL	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MUPL	MUPL	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.MVMA	MVMA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MVMA	MVMA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.MWLI	MWLI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MWLI	MWLI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.MXMC	MXMC	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MXMC	MXMC	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.MYKL	MYKL	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MYKL	MYKL	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.MYLA	MYLA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MYLA	MYLA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.MZMA	MZMA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#MZMA	MZMA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NAWI	NAWI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NAWI	NAWI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NGAB	NGAB	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NGAB	NGAB	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NGLA	NGLA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NGLA	NGLA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NLAM	NLAM	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NLAM	NLAM	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NLRO	NLRO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NLRO	NLRO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NOOS	NOOS	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NOOS	NOOS	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NPKA	NPKA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NPKA	NPKA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NYFD	NYFD	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NYFD	NYFD	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NYSE	NYSE	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NYSE	NYSE	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NZAU	NZAU	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NZAU	NZAU	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.NZWE	NZWE	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#NZWE	NZWE	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.OMMU	OMMU	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#OMMU	OMMU	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PAPC	PAPC	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PAPC	PAPC	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PELI	PELI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PELI	PELI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PHMA	PHMA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PHMA	PHMA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PHMK	PHMK	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PHMK	PHMK	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PKKA	PKKA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PKKA	PKKA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PLWA	PLWA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PLWA	PLWA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PRSJ	PRSJ	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PRSJ	PRSJ	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.PTLI	PTLI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#PTLI	PTLI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.QADO	QADO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#QADO	QADO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.ROBU	ROBU	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#ROBU	ROBU	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.RSBE	RSBE	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#RSBE	RSBE	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.RUMO	RUMO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#RUMO	RUMO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SAAB	SAAB	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SAAB	SAAB	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SAJE	SAJE	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SAJE	SAJE	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SARI	SARI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SARI	SARI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SEST	SEST	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SEST	SEST	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SGSI	SGSI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SGSI	SGSI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SILJ	SILJ	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SILJ	SILJ	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SKBR	SKBR	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SKBR	SKBR	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SLFR	SLFR	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SLFR	SLFR	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SNDA	SNDA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SNDA	SNDA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.SVSS	SVSS	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#SVSS	SVSS	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.THBA	THBA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#THBA	THBA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.TNTU	TNTU	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#TNTU	TNTU	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.TRAN	TRAN	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#TRAN	TRAN	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.TRIS	TRIS	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#TRIS	TRIS	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.TTPS	TTPS	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#TTPS	TTPS	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.TWTA	TWTA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#TWTA	TWTA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.TZDA	TZDA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#TZDA	TZDA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.TZDO	TZDO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#TZDO	TZDO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.UAKI	UAKI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#UAKI	UAKI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.UGKA	UGKA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#UGKA	UGKA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USBO	USBO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USBO	USBO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USCH	USCH	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USCH	USCH	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USCR	USCR	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USCR	USCR	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USDC	USDC	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USDC	USDC	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USDN	USDN	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USDN	USDN	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USDT	USDT	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USDT	USDT	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USGS	USGS	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USGS	USGS	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USHL	USHL	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USHL	USHL	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USHO	USHO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USHO	USHO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USLA	USLA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USLA	USLA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USMB	USMB	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USMB	USMB	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USMN	USMN	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USMN	USMN	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USNY	USNY	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USNY	USNY	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USPO	USPO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USPO	USPO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USSA	USSA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USSA	USSA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USSE	USSE	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USSE	USSE	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USSF	USSF	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USSF	USSF	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.USWT	USWT	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#USWT	USWT	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.UYMO	UYMO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#UYMO	UYMO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.UZTA	UZTA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#UZTA	UZTA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.VECA	VECA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#VECA	VECA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.VGRT	VGRT	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#VGRT	VGRT	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.VNHA	VNHA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#VNHA	VNHA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.VNHC	VNHC	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#VNHC	VNHC	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.YEAD	YEAD	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#YEAD	YEAD	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.ZAJO	ZAJO	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#ZAJO	ZAJO	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.ZMLU	ZMLU	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#ZMLU	ZMLU	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:BusinessCenterEnum.ZWHA	ZWHA	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/business-center-9-3#ZWHA	ZWHA	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum	CommodityBusinessCalendarEnum	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar	FpML_Coding_Scheme	ISDA	semapv:ManualMappingCuration	CDM enum -> ISDA coding scheme
common_domain_model:CommodityBusinessCalendarEnum.ADSM	ADSM	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#ADSM	ADSM	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.APPI	APPI	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#APPI	APPI	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.ASX	ASX	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#ASX	ASX	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.AWB	AWB	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#AWB	AWB	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.AWEX	AWEX	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#AWEX	AWEX	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.BELPEX	BELPEX	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#BELPEX	BELPEX	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.BLUENEXT	BLUENEXT	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#BLUENEXT	BLUENEXT	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.COMEX	COMEX	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#COMEX	COMEX	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.CRU	CRU	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#CRU	CRU	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.DME	DME	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#DME	DME	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
common_domain_model:CommodityBusinessCalendarEnum.DowJonesPower	DowJonesPower	common_domain_model	skos:exactMatch	http://www.fpml.org/coding-scheme/commodity-business-calendar-3-6#DowJonesPower	DowJonesPower	ISDA	semapv:LexicalMatching	CDM enum value -> FpML code
